2022-09-21 00:15:57 upgrade libpython3.5-dev:amd64 3.5.2-2ubuntu0~16.04.13 3.5.2-2ubuntu0~16.04.13
2022-09-21 00:15:57 status half-configured libpython3.5-dev:amd64 3.5.2-2ubuntu0~16.04.13
2022-09-21 00:15:57 status unpacked libpython3.5-dev:amd64 3.5.2-2ubuntu0~16.04.13
2022-09-21 00:15:57 status half-installed libpython3.5-dev:amd64 3.5.2-2ubuntu0~16.04.13
2022-09-21 00:15:57 status triggers-pending man-db:amd64 2.7.5-1
2022-09-21 00:16:11 status half-installed libpython3.5-dev:amd64 3.5.2-2ubuntu0~16.04.13
2022-09-21 00:16:11 status unpacked libpython3.5-dev:amd64 3.5.2-2ubuntu0~16.04.13
2022-09-21 00:16:11 status unpacked libpython3.5-dev:amd64 3.5.2-2ubuntu0~16.04.13
2022-09-21 00:16:11 trigproc man-db:amd64 2.7.5-1 <none>
2022-09-21 00:16:11 status half-configured man-db:amd64 2.7.5-1
2022-09-21 00:16:12 status installed man-db:amd64 2.7.5-1
2022-09-21 00:16:12 startup archives unpack
2022-09-21 00:16:13 upgrade libalgorithm-merge-perl:all 0.08-3 0.08-3
2022-09-21 00:16:13 status half-configured libalgorithm-merge-perl:all 0.08-3
2022-09-21 00:16:13 status unpacked libalgorithm-merge-perl:all 0.08-3
2022-09-21 00:16:13 status half-installed libalgorithm-merge-perl:all 0.08-3
2022-09-21 00:16:13 status triggers-pending man-db:amd64 2.7.5-1
2022-09-21 00:16:13 status half-installed libalgorithm-merge-perl:all 0.08-3
2022-09-21 00:16:13 status unpacked libalgorithm-merge-perl:all 0.08-3
2022-09-21 00:16:13 status unpacked libalgorithm-merge-perl:all 0.08-3
2022-09-21 00:16:13 trigproc man-db:amd64 2.7.5-1 <none>
2022-09-21 00:16:13 status half-configured man-db:amd64 2.7.5-1
2022-09-21 00:16:13 status installed man-db:amd64 2.7.5-1
2022-09-21 00:16:13 startup archives unpack
2022-09-21 00:16:14 upgrade liblsan0:amd64 5.4.0-6ubuntu1~16.04.12 5.4.0-6ubuntu1~16.04.12
2022-09-21 00:16:14 status triggers-pending libc-bin:amd64 2.23-0ubuntu11.3
2022-09-21 00:16:14 status half-configured liblsan0:amd64 5.4.0-6ubuntu1~16.04.12
2022-09-21 00:16:14 status unpacked liblsan0:amd64 5.4.0-6ubuntu1~16.04.12
2022-09-21 00:16:14 status half-installed liblsan0:amd64 5.4.0-6ubuntu1~16.04.12
2022-09-21 00:16:14 status half-installed liblsan0:amd64 5.4.0-6ubuntu1~16.04.12
2022-09-21 00:16:14 status unpacked liblsan0:amd64 5.4.0-6ubuntu1~16.04.12
2022-09-21 00:16:14 status unpacked liblsan0:amd64 5.4.0-6ubuntu1~16.04.12
2022-09-21 00:16:14 trigproc libc-bin:amd64 2.23-0ubuntu11.3 <none>
2022-09-21 00:16:14 status half-configured libc-bin:amd64 2.23-0ubuntu11.3
2022-09-21 00:16:14 status installed libc-bin:amd64 2.23-0ubuntu11.3
2022-09-21 00:16:14 startup archives unpack
2022-09-21 00:16:14 upgrade binutils:amd64 2.26.1-1ubuntu1~16.04.8 2.26.1-1ubuntu1~16.04.8
2022-09-21 00:16:14 status triggers-pending libc-bin:amd64 2.23-0ubuntu11.3
2022-09-21 00:16:14 status half-configured binutils:amd64 2.26.1-1ubuntu1~16.04.8
2022-09-21 00:16:14 status unpacked binutils:amd64 2.26.1-1ubuntu1~16.04.8
2022-09-21 00:16:14 status half-installed binutils:amd64 2.26.1-1ubuntu1~16.04.8
2022-09-21 00:16:15 status triggers-pending man-db:amd64 2.7.5-1
2022-09-21 00:16:16 status half-installed binutils:amd64 2.26.1-1ubuntu1~16.04.8
2022-09-21 00:16:16 status unpacked binutils:amd64 2.26.1-1ubuntu1~16.04.8
2022-09-21 00:16:16 status unpacked binutils:amd64 2.26.1-1ubuntu1~16.04.8
2022-09-21 00:16:16 trigproc libc-bin:amd64 2.23-0ubuntu11.3 <none>
2022-09-21 00:16:16 status half-configured libc-bin:amd64 2.23-0ubuntu11.3
2022-09-21 00:16:16 status installed libc-bin:amd64 2.23-0ubuntu11.3
2022-09-21 00:16:16 trigproc man-db:amd64 2.7.5-1 <none>
2022-09-21 00:16:16 status half-configured man-db:amd64 2.7.5-1
2022-09-21 00:16:17 status installed man-db:amd64 2.7.5-1
2022-09-21 00:16:17 startup archives unpack
2022-09-21 00:16:17 upgrade gcc:amd64 4:5.3.1-1ubuntu1 4:5.3.1-1ubuntu1
2022-09-21 00:16:17 status half-configured gcc:amd64 4:5.3.1-1ubuntu1
2022-09-21 00:16:17 status unpacked gcc:amd64 4:5.3.1-1ubuntu1
2022-09-21 00:16:17 status half-installed gcc:amd64 4:5.3.1-1ubuntu1
2022-09-21 00:16:17 status triggers-pending man-db:amd64 2.7.5-1
2022-09-21 00:16:17 status half-installed gcc:amd64 4:5.3.1-1ubuntu1
2022-09-21 00:16:17 status unpacked gcc:amd64 4:5.3.1-1ubuntu1
2022-09-21 00:16:17 status unpacked gcc:amd64 4:5.3.1-1ubuntu1
2022-09-21 00:16:17 trigproc man-db:amd64 2.7.5-1 <none>
2022-09-21 00:16:17 status half-configured man-db:amd64 2.7.5-1
2022-09-21 00:16:17 status installed man-db:amd64 2.7.5-1
2022-09-21 00:16:18 startup archives unpack
2022-09-21 00:16:19 upgrade libc-dev-bin:amd64 2.23-0ubuntu11.3 2.23-0ubuntu11.3
2022-09-21 00:16:19 status half-configured libc-dev-bin:amd64 2.23-0ubuntu11.3
2022-09-21 00:16:19 status unpacked libc-dev-bin:amd64 2.23-0ubuntu11.3
2022-09-21 00:16:19 status half-installed libc-dev-bin:amd64 2.23-0ubuntu11.3
2022-09-21 00:16:19 status triggers-pending man-db:amd64 2.7.5-1
2022-09-21 00:16:19 status half-installed libc-dev-bin:amd64 2.23-0ubuntu11.3
2022-09-21 00:16:19 status unpacked libc-dev-bin:amd64 2.23-0ubuntu11.3
2022-09-21 00:16:19 status unpacked libc-dev-bin:amd64 2.23-0ubuntu11.3
2022-09-21 00:16:19 trigproc man-db:amd64 2.7.5-1 <none>
2022-09-21 00:16:19 status half-configured man-db:amd64 2.7.5-1
2022-09-21 00:16:19 status installed man-db:amd64 2.7.5-1
2022-09-21 00:16:19 startup archives unpack
2022-09-21 00:16:19 upgrade make:amd64 4.1-6 4.1-6
2022-09-21 00:16:19 status half-configured make:amd64 4.1-6
2022-09-21 00:16:19 status unpacked make:amd64 4.1-6
2022-09-21 00:16:19 status half-installed make:amd64 4.1-6
2022-09-21 00:16:19 status triggers-pending man-db:amd64 2.7.5-1
2022-09-21 00:16:19 status half-installed make:amd64 4.1-6
2022-09-21 00:16:19 status unpacked make:amd64 4.1-6
2022-09-21 00:16:19 status unpacked make:amd64 4.1-6
2022-09-21 00:16:19 trigproc man-db:amd64 2.7.5-1 <none>
2022-09-21 00:16:19 status half-configured man-db:amd64 2.7.5-1
2022-09-21 00:16:20 status installed man-db:amd64 2.7.5-1
2022-09-21 00:16:20 startup archives unpack
2022-09-21 00:16:20 upgrade libitm1:amd64 5.4.0-6ubuntu1~16.04.12 5.4.0-6ubuntu1~16.04.12
2022-09-21 00:16:20 status triggers-pending libc-bin:amd64 2.23-0ubuntu11.3
2022-09-21 00:16:20 status half-configured libitm1:amd64 5.4.0-6ubuntu1~16.04.12
2022-09-21 00:16:20 status unpacked libitm1:amd64 5.4.0-6ubuntu1~16.04.12
2022-09-21 00:16:20 status half-installed libitm1:amd64 5.4.0-6ubuntu1~16.04.12
2022-09-21 00:16:20 status half-installed libitm1:amd64 5.4.0-6ubuntu1~16.04.12
2022-09-21 00:16:20 status unpacked libitm1:amd64 5.4.0-6ubuntu1~16.04.12
2022-09-21 00:16:20 status unpacked libitm1:amd64 5.4.0-6ubuntu1~16.04.12
2022-09-21 00:16:20 trigproc libc-bin:amd64 2.23-0ubuntu11.3 <none>
2022-09-21 00:16:20 status half-configured libc-bin:amd64 2.23-0ubuntu11.3
2022-09-21 00:16:20 status installed libc-bin:amd64 2.23-0ubuntu11.3
2022-09-21 00:16:20 startup archives unpack
2022-09-21 00:16:21 upgrade python-pip-whl:all 8.1.1-2ubuntu0.6 8.1.1-2ubuntu0.6
2022-09-21 00:16:21 status half-configured python-pip-whl:all 8.1.1-2ubuntu0.6
2022-09-21 00:16:21 status unpacked python-pip-whl:all 8.1.1-2ubuntu0.6
2022-09-21 00:16:21 status half-installed python-pip-whl:all 8.1.1-2ubuntu0.6
2022-09-21 00:16:22 status half-installed python-pip-whl:all 8.1.1-2ubuntu0.6
2022-09-21 00:16:22 status unpacked python-pip-whl:all 8.1.1-2ubuntu0.6
2022-09-21 00:16:22 status unpacked python-pip-whl:all 8.1.1-2ubuntu0.6
2022-09-21 00:16:22 startup archives unpack
2022-09-21 00:16:22 upgrade libalgorithm-diff-perl:all 1.19.03-1 1.19.03-1
2022-09-21 00:16:22 status half-configured libalgorithm-diff-perl:all 1.19.03-1
2022-09-21 00:16:22 status unpacked libalgorithm-diff-perl:all 1.19.03-1
2022-09-21 00:16:22 status half-installed libalgorithm-diff-perl:all 1.19.03-1
2022-09-21 00:16:22 status triggers-pending man-db:amd64 2.7.5-1
2022-09-21 00:16:22 status half-installed libalgorithm-diff-perl:all 1.19.03-1
2022-09-21 00:16:22 status unpacked libalgorithm-diff-perl:all 1.19.03-1
2022-09-21 00:16:22 status unpacked libalgorithm-diff-perl:all 1.19.03-1
2022-09-21 00:16:22 trigproc man-db:amd64 2.7.5-1 <none>
2022-09-21 00:16:22 status half-configured man-db:amd64 2.7.5-1
2022-09-21 00:16:23 status installed man-db:amd64 2.7.5-1
